LocationId,LocationExternalId,LocationName,LastModifiedDate,LastModifiedByEmployeeId,LastModifiedByEmployeeExternalId,Status,Contact,Address,TimeZone,StartOfWeek,LocationType,LocationSubType,ParentLocationId,EffectiveDate
3903c0dd-a318-4448-bdae-19eb92c1c95c,8144,8144 Wheaton,2024-08-30T19:57:06,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BaltimoreSouth,2022-08-05
41f95e6d-cd69-4606-97b2-fa0b2de74a56,217,217 Sterling,2024-07-18T12:57:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BlueRidge,2020-01-01
422bb497-6d4a-465c-a79f-e8cce46a4287,8213,8213 Fayetteville,2024-08-30T19:57:10,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,WestVirginia,2024-01-01
445901ec-d94c-4949-95ee-3dc3d0e75752,304,304 Paramus,2025-01-08T13:42:15,2a6a48d1-dddb-4cdd-a254-9e08137a8179,241634,ENABLED,,"240 Route 17 North Unit 5, Paramus, NJ, 07652",America/New_York,Sunday,Real,Real,NewJerseyMetro,2020-01-01
55d3e8e2-f000-4a5d-86d3-a4e232bd704e,6191,6191 University of Florida Campus,2024-08-30T19:56:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GulfCoast,2022-08-26
5839015a-be16-41a4-8f5b-c71e48356562,560,560 Portage,2024-09-24T13:44:09,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,MichiganSouthwest,2020-01-01
5d14065b-3f61-4ae8-add1-7a8892034010,8070,8070 Burlington,2024-08-30T19:57:02,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BostonNorth,2021-09-10
5d25bce4-afea-41e3-98fc-48ce1759bd32,6087,6087 Deland West,2024-07-18T12:57:42,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoNorth,2021-01-01
5f323044-59c6-41e7-b777-df0dc0a063d3,SCGA,SC-Georgia,2024-08-04T01:04:21,System,System,ENABLED,,,America/New_York,Sunday,District,,SCREG,
601b194e-6f4b-4dff-8802-14d251c8a078,8189,8189 Topsham,2024-08-30T19:57:09,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewEnglandNorth,2023-08-01
6bef5aae-650e-4c65-9085-8054e6ab93db,417,417 Waterford,2024-08-30T19:55:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutEast,2019-10-13
7dd9e326-0132-4a9f-b2e8-289469b46191,8168,8168 E Providence,2025-01-08T13:42:58,2a6a48d1-dddb-4cdd-a254-9e08137a8179,241634,ENABLED,,"1925 Pawtucket Ave Ste 4, East Providence, RI, 02914",America/New_York,Sunday,Real,Real,NewEnglandSouth,2023-07-01
8172c9a0-0aae-4f76-93c3-29f656da6d33,WOWTOWN,WowTown,2024-09-24T13:43:33,System,System,ENABLED,,,America/New_York,Sunday,District,,WOWTOWNREG,
8caa647e-3e20-4cef-adc3-983c35ab0dd1,8088,8088 Market Square at Frederick,2024-09-24T13:44:11,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BlueRidge,2021-07-16
91791c26-34e9-4209-90c8-d1fb38ea2ce1,8209,8209 Hauppauge,2024-08-30T19:57:10,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandEast,2023-08-01
9d351aad-8741-4167-a55d-f0b349fc15dc,8107,8107 Carlisle,2024-08-30T19:57:04,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Harrisburg,2022-03-25
a15e2015-2e19-41af-8b67-07764cee151d,MidAtlantic,MidAtlantic,2024-07-18T12:55:51,System,System,ENABLED,,,America/New_York,Sunday,UpperField,,East,
ab5a533e-46f2-4e1f-a5d0-2427b640eeda,151,151 Aramingo,2024-08-30T19:55:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaNortheast,2020-01-01
ad298ad6-ee3b-415f-90e4-0f924f2b58c4,6037,6037 Wesley Chapel,2024-09-24T13:44:12,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaEast,2021-01-01
af05f47d-c894-4dcd-9393-969f2bb10dba,131,131 Stroudsburg,2024-07-18T12:57:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PennsylvaniaNortheast,2020-01-01
af881d7b-36c7-4857-93a7-177b39b301cb,6127,6127 Southside Square,2024-08-30T19:56:40,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Jacksonville,2021-01-01
b2ce75e8-1ead-48bf-9d46-f6a6e9faf66d,8155,8155 Monroe,2024-09-24T13:44:13,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,HudsonValley,2023-07-01
bbdd5b87-d28b-4a97-b32f-776f2c2c0280,Sarasota,Sarasota,2024-07-18T12:55:55,System,System,ENABLED,,,America/New_York,Sunday,District,,Florida,
be32c693-df2f-46ff-8098-9f8378bffd15,6249,6249 S Sarasota,2024-08-30T19:56:47,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Sarasota,2023-07-01
c33418cb-6297-494e-9b9b-916465d5aab3,922,922 Pembroke East,2024-08-30T19:55:56,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleSouth,2020-01-01
c6c7ddc8-2402-41c6-a163-d9d84acc1bfb,GrandRapids,Grand Rapids,2024-07-18T12:55:54,System,System,ENABLED,,,America/New_York,Sunday,District,,GreatLakes,
c80f0182-f0e0-4e59-a2c1-cda194a380bb,8067,8067 Lawrenceville,2024-08-30T19:57:02,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyCentral,2021-07-23
cd241894-cf0a-4c10-89e8-879fdd999eb3,72034,SC-GA Retail Receiving,2024-09-22T23:39:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCGARETAIL,2024-01-01
d0a5a828-f90c-4d7e-bff9-fa1f53dd1416,132,132 Quakertown,2024-07-18T12:58:16,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Reading,2020-01-01
d1585bcc-1794-4144-abce-24880c00d408,8142,8142 Sturbridge,2024-08-30T19:57:06,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,CentralMassachusetts,2022-08-05
e0083d8b-7fb9-4a9d-94ac-1036e5d387c2,81000,WowTown - Visual Merchandising,2024-12-23T17:17:14,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
e58d1c69-526b-423a-ac6a-1863675b21c3,161,161 Levittown,2024-07-18T12:56:48,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaEast,2020-01-01
f31af984-8907-4942-b3fb-ad64188f4b82,419,419 Milford,2024-09-24T13:44:08,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutWest,2020-01-01
f60859f1-80a5-4b50-b369-a9cf7668cb37,PittsburghWest,Pittsburgh West,2024-07-18T12:55:54,System,System,ENABLED,,,America/New_York,Sunday,District,,GreatLakes,
f6ace38f-d779-4940-8b7d-15a2348b4e99,8193,8193 Harrisonburg,2024-08-30T19:57:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,WestVirginia,2023-07-01
f885cd07-754d-4c86-94aa-44e701456e2e,8171,8171 Norfolk VA,2024-08-30T19:57:08,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,VirginiaBeach,2024-02-01
fec0c1a0-2432-457d-a0ce-3e555944392d,528,528 32 East,2024-07-18T12:56:09,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Cincinnati,2020-01-01
ff35303c-5d23-4e31-952c-1556f7637439,6294,6294 S Fort Myers,2024-08-30T19:56:49,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Sarasota,2024-03-01
042dd4b3-8ca8-412b-a893-78012d1eceb6,321,321 N. Brunswick,2024-08-30T19:55:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyCentral,2020-01-01
0759929d-6c0b-4e68-be5e-6ed3f9ef522f,6309,6309 SW Mobile,2024-08-30T19:56:49,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AlabamaSouth,2024-02-01
0acff523-cf70-462a-a3e2-384e2f48696f,7067,7067 Grove City,2024-08-30T19:56:53,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Columbus,2021-06-18
0b97b06c-8ec9-40ec-bee1-e9cb5f5ae015,608,608 Johns Creek,2024-07-18T12:56:59,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AtlantaNorth,2020-01-01
0c3f839f-4475-423e-a963-8ed5db1924d2,480,480 Kingston,2024-08-30T19:55:37,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,HudsonValley,2020-01-01
16052eb4-d25c-4c8a-a9f0-49334d9405e1,3078,3078 Christown Spectrum,2024-08-30T19:56:17,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ArizonaNorth,2024-02-01
1cefcb7b-76b1-4278-b0ea-4bc08873d884,438,438 Trumball CT,2024-10-18T12:43:52,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutWest,2021-01-01
1de7cc7c-7ae4-4a45-875d-2dc8fe2a6948,6277,6277 Durham,2024-09-24T13:44:15,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NorthCarolinaEast,2023-08-01
2dcf443a-1b86-498c-85ee-2b951655e655,7029,7029 Macomb Mall,2024-07-18T12:57:38,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitCentral,2020-01-01
3d2e427b-f958-4425-8756-c6ed97336ac5,99200,WowTown - Finance,2024-12-23T17:17:15,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
44074f57-37b3-42a2-b179-52b47ceb6343,8042,8042 Pittsford,2024-08-30T19:57:00,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Rochester,2020-07-08
44a2e84c-603e-4409-b51a-191af04d6059,231,231 Catonsville,2024-08-30T19:55:28,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BaltimoreCentral,2020-01-01
455006c5-0e49-46a2-965c-44e46a7e1260,7050,7050 Bowling Green,2024-09-24T13:44:17,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Toledo,2021-01-01
494aec27-a29a-41a4-989e-e1b8dd19810d,5110,5110 Paragould,2024-09-24T13:44:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LouisianaNorth,2022-08-05
4dda46d3-c3bf-4b82-9ce5-5824c98945ca,8031,8031 Kings Highway Plaza,2024-09-24T13:44:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Brooklyn,2021-01-01
50a8e2fb-db58-46db-9d18-cb6dfe396db1,7007,7007 Bloomington,2024-09-24T13:44:16,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,IndianaSouthwest,2021-01-01
50c544b1-4204-4967-ac78-11541ebfb8c4,7065,7065 Traverse City,2024-09-24T13:44:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GrandRapids,2021-01-01
57fa5f61-0172-43cd-8b63-ad47407f8cc7,6005,6005 Cutler Bay,2024-07-18T12:56:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,MiamiSouth,2020-01-01
67d01dfc-ca91-407f-9783-5d4e1f09b765,Nashville,Nashville,2024-07-18T12:55:55,System,System,ENABLED,,,America/New_York,Sunday,District,,MidSouth,
6ea3f4c6-8560-458a-a7da-6900014f6ed2,925,925 Hallendale,2024-07-18T12:56:08,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleSouth,2020-01-01
7833a0e4-1501-4aae-8ae5-cc80986ac728,6017,6017 Durbin Park,2024-08-30T19:56:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Jacksonville,2020-01-01
7b01e8c3-4037-438d-a941-b50c3fc9f39e,439,439 Falls River MA,2024-10-18T12:43:52,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewEnglandSouth,2019-10-13
80afccf5-6b79-4cb6-a573-0927be139fff,ChicagoNorth,Chicago North,2024-07-18T12:55:58,System,System,ENABLED,,,America/New_York,Sunday,District,,Midwest,
8199d568-eccb-425f-bc5a-6dfcef4bede1,7107,7107 Escanaba,2024-09-24T13:44:17,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Wisconsin,2023-07-01
832dc9d0-44ed-4a82-abb9-6e5b23812cc2,6222,6222 Palm Coast,2024-09-24T13:44:21,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoNorth,2022-08-01
878db495-9d25-4148-8fe1-f40939653097,345,345 Westbury,2024-09-24T13:44:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandWest,2020-01-01
8907d606-3f70-4033-ad70-38ba844e2f8f,8000,8000 KOP Mall,2024-10-18T12:45:49,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaNorthwest,2021-01-01
8c3f8e9a-7896-4f86-939d-b893a42d7140,252,252 Eldersburg,2024-07-18T12:57:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BlueRidge,2021-01-01
8d7a2990-b1c9-47fe-87ce-18466695789d,575,575 Kalamazoo,2024-09-24T13:44:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,MichiganSouthwest,2020-01-01
9215ea17-abff-437b-97da-0cda6263158d,5154,5154 Buckner Commons,2024-08-30T19:56:32,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DFWSouth,2024-02-01
9e25fe10-fb5a-494b-a27e-7a05dd9ce1de,763,763 Whitestown,2024-09-24T13:44:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Indianapolis,2021-01-01
a1a60359-1fb7-4beb-913a-f11df4144704,105,105 Lancaster,2024-08-30T19:55:21,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Harrisburg,2020-01-01
a549682e-899f-43a7-9848-7ad16cc48feb,423,423 Plainville,2024-08-30T19:55:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutWest,2020-01-01
ad07858e-d1e8-41bf-a551-f5be0e7137b3,7038,7038 Paducah,2024-08-30T19:57:17,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TennesseeWest,2021-01-01
b2925a2a-3731-4398-b8af-cf74cd2368e7,6073,6073 Miramar,2024-09-24T13:44:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleSouth,2021-01-01
b693d466-d9ca-44f7-9e46-2b82cf0d4cdb,133,133 Pottstown,2024-07-18T12:57:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Reading,2020-01-01
c67ce44c-8283-4524-b0eb-1b3c06a48a5c,6193,6193 Oakwood Square,2024-08-30T19:56:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PalmBeachSouth,2022-09-23
cd23c59d-6a5c-45f9-922f-1f9812e33d63,8186,8186 E Vineland,2024-08-30T19:57:08,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyShore,2023-07-01
cf964c98-5da5-4557-b41b-04975e9f0728,357,357 Valley Stream,2024-09-24T13:44:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Queens,2020-01-01
d1865f7f-18ae-42a9-adf3-c1e32f881d4f,81001,WowTown - FB Visual Merchandising,2024-12-23T17:17:25,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
d6650e5c-9e0c-45ce-8de5-ffe3cdb7e221,8007,8007 Moorestown Mall,2024-08-30T19:56:59,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseySouth,2021-01-01
de74bd71-1b6c-4e2d-9981-9dd192335f9a,8149,8149 Glenmont,2024-08-30T19:57:06,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Albany,2022-12-21
e120f078-c3a0-4b13-b60e-a1313c0cbd3b,8081,8081 Seven Corners,2024-08-30T19:57:03,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DCWest,2021-04-23
e22d5579-5426-4764-8a4b-bc9468304bc3,4028,4028 Lincoln,2024-07-18T12:56:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Nebraska,2021-01-01
e8113d2c-6c2a-46f9-9a58-0fb1c37fb6e4,7035,7035 Glenbrook Square Mall,2024-09-24T13:44:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Toledo,2022-08-12
e993bfe7-9d97-4b1d-8e77-70054314a163,526,526 Chillicothe,2024-07-18T12:57:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,WestVirginia,2020-01-01
f631441a-a95f-4bec-937c-269cf27347f3,VirginiaSouth,Virginia South,2024-07-18T12:56:00,System,System,ENABLED,,,America/New_York,Sunday,District,,SouthAtlantic,
f65f6364-17af-46f2-b399-f59401bc6ac6,5119,5119 Ardmore,2024-09-24T13:44:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OklahomaWest,2024-02-01
fed4ee44-9f17-499d-b961-b5d13716f9bc,569,569 Farmington Hills,2024-08-30T19:57:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitNorth,2020-01-01
ff3744ef-96bd-431f-9124-852c865c96c0,82001_ET,Eastern - FB Merchandising - WowTown,2024-12-23T17:17:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,82001,2024-01-01
07169776-011e-4681-90f6-44eae633bb2c,8096,8096 Queensbury,2024-08-30T19:57:04,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Albany,2021-09-03
091b279a-89a2-4102-a0fa-4826d0437017,8019,8019 Shirley,2024-09-24T13:44:30,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandEast,2021-01-01
096a9a64-422f-463b-9ae5-06481e79606f,517,517 So. Twn Ctr,2024-08-30T19:55:39,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Cincinnati,2020-01-01
0d7372f1-5bb3-42f5-afe2-db75c21536df,903,903 International Drive,2024-09-24T13:44:26,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoSouth,2020-01-01
0e0016a4-4554-49f0-82dd-a5fc2cb06444,328,328 Palisades,2024-08-30T19:55:32,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyMetro,2020-01-01
0f9ba2fd-a7e5-42ba-badb-1587118e1976,6220,6220 Acworth,2024-08-30T19:44:30,System,System,ENABLED,,"Acworth, Acworth, GA, 30101",America/New_York,Sunday,Real,Real,AtlantaWest,2023-03-01
1bbbd941-faed-4e6b-b890-64518292432d,4062,4062 Mason City,2024-09-24T13:44:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Iowa,2022-08-05
1c1b6091-9bd1-493c-8795-a38e2057240e,99900_ET,Eastern - eCommerce - WowTown,2024-12-23T17:17:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,99900,2024-01-01
2da857f5-a386-4c41-9f6a-470a54d9eec4,156,156 Kirkwood Hgwy,2024-08-30T19:55:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Delaware,2020-01-01
347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,762 Greenwood,2024-08-30T19:55:51,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,IndianaSouthwest,2021-01-01
3f304d02-eb12-4aea-86c0-f027ffc3439f,923,923 Davie,2024-08-30T19:55:56,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleSouth,2020-01-01
47dd5578-7288-41a2-b5c4-9ab4e074905e,612,612 Cumming,2024-07-18T12:57:48,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AtlantaNorth,2020-01-01
53748938-c4c3-440d-b0be-f1ee51b3bbfd,72104,SC-GA Retail Inventory,2024-09-22T23:39:21,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCGARETAIL,2024-01-01
54a320e3-bbb0-4d93-af19-fe6130150367,6291,6291 Kenneth City FL,2024-08-30T19:56:48,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaWest,2024-01-01
562e364d-b56c-48b8-841a-bd1260bb95e3,1439,1439 S Riverside,2024-08-30T19:56:11,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,InlandEmpire,2023-07-01
642f7f0c-1faa-400a-81fd-23e68434cb59,646,646 Matthews,2024-07-18T12:57:39,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,CharlotteMetro,2020-01-01
6d487daf-e427-410a-9fdd-df225c411cf2,SCNJTRANSPORTATION,SC-New Jersey Transportation,2024-09-24T13:43:39,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,SCNJ,2024-01-01
6fe558c9-dd2c-46e5-84a9-4d3c3543d2ae,362,362 262 Atlantic Ave,2024-08-30T19:55:33,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Manhattan,2021-01-01
7354a56f-b81a-435f-a072-9fc384ee576b,617,617 Camp Creek,2024-08-30T19:55:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AtlantaSouth,2020-01-01
89feeb7d-506e-4d97-98c8-d35c8b4ab5c9,235,235 Frederick,2024-07-18T12:56:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BlueRidge,2021-01-01
8a99429a-2c17-4d30-8c70-f96082bb2066,220,220 Westminster,2024-07-18T12:57:54,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BlueRidge,2020-01-01
94fcdd03-3374-452e-9288-3747035ecee2,3090,3090 South Central Mesa,2024-08-30T19:56:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ArizonaNorth,2023-08-01
996b2ee8-faa2-4420-8824-34443a765d17,8093,8093 Oceanside,2024-08-30T19:57:03,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandWest,2021-10-08
9c3176f7-9632-4cd9-872d-24ff9260b89e,354,354 Bay Plaza,2024-09-24T13:44:27,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Bronx,2020-01-01
9c34a176-9f5f-4d4e-8a43-82c97c1c0567,604,604 Durham,2024-07-18T12:57:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NorthCarolinaEast,2020-01-01
9f06bde3-1e75-41e8-a796-0e2ca2474ae9,8205,8205 Hornell,2024-08-30T19:57:09,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Rochester,2023-07-01
9f31526f-7de7-496b-9547-91fefb02e8f1,416,416 Dedham,2024-08-30T19:55:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BostonSouth,2019-10-13
9f9af542-4078-4562-9c4a-7b1d948318b0,71000,WowTown - Field,2024-12-23T17:17:13,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
a558f852-d102-45c1-80d5-48f40dd88e5c,NewJerseyWest,New Jersey West,2024-07-18T12:55:58,System,System,ENABLED,,,America/New_York,Sunday,District,,NewYorkCityMetro,
af88109a-36a9-402c-bfed-86664499efd6,163,163 Northeast Towers,2024-08-30T19:55:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaNortheast,2020-01-01
b9ecdc3e-a851-40e8-a715-ad360c63c3e2,8118,8118 Farmingville,2024-08-30T19:57:05,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandEast,2022-10-28
bb201f3c-9a3c-45b0-99f1-cd1f937c9bee,5120,5120 Shawnee,2024-08-30T19:56:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OklahomaEast,2024-03-01
c1cd76e2-dfad-4d4e-9452-684d9e781c55,221,221 Bel Air,2024-08-30T19:55:27,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BaltimoreNorth,2020-01-01
c2b69526-d121-4b28-be53-b2508f809269,597,597 Monroe,2024-09-24T13:44:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitSouth,2020-01-01
c6ef1834-58a5-46ce-b919-2bed34bb815f,7140,7140 Sault Ste. Marie,2024-08-30T19:56:56,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GrandRapids,2023-07-01
c96eff92-f2eb-459b-b0fb-f9d504f820dd,88000,WowTown - Supply Chain,2024-12-23T17:17:14,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
ce6ebd1d-52fc-4086-8a44-829ac256b6de,6164,6164 Athens,2024-08-30T19:56:42,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AtlantaEast,2021-05-23
cfe39879-e902-48f6-819c-d6591b043c7f,6261,6261 Southgate Mall,2024-08-30T19:57:16,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,VirginiaBeach,2023-07-01
da7e1425-dff1-418e-9c42-9f8574198d22,7056,7056 Pikeville,2024-09-24T13:44:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TriCitiesEastTN,2020-07-08
dbb8883e-5281-484e-ae3f-28ecab0fa5a4,493,493 Cheektowaga,2024-07-18T12:57:26,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Buffalo,2021-01-01
dd584968-07d2-4f35-95d1-7388e0386709,437,437 Augusta,2024-08-30T19:55:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewEnglandNorth,2021-01-01
dea50608-0bfa-4684-9013-639560125388,197,197 Washington,2024-09-24T13:44:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PittsburghWest,2020-01-01
e1e1dd8d-0184-4678-b47c-91a8c8423931,648,648 Owensboro,2024-07-18T12:57:26,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,KentuckyWest,2020-01-01
e8a663dd-62e6-4d84-8f85-4a280c34d0aa,565,565 Muskegon,2024-07-18T12:56:05,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GrandRapids,2020-01-01
ea148902-6c52-4d21-9aea-dcea4a0138fe,6234,6234 Laurinburg,2024-09-24T13:44:27,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SouthCarolinaCentral,2023-06-01
eb166dd0-2423-40dd-83d5-c8bf734dfece,8043,8043 Bloomfield,2024-08-30T19:57:00,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutEast,2020-07-08
f3e0b5a1-fe17-4c36-a46f-7f0a31a9400d,6041,6041 Trinity,2024-08-30T19:56:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaWest,2021-01-01
f9153ee8-b772-464f-9212-f03301ba49ce,BaltimoreSouth,Baltimore South,2024-07-18T12:55:59,System,System,ENABLED,,,America/New_York,Sunday,District,,MidAtlantic,
f96ae86e-c3f8-4b4c-b01e-6c6cca503c1d,8082,8082 Falls Church,2024-08-30T19:57:03,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DCWest,2021-07-16
fe0149aa-f572-499c-84aa-07e2f4831e00,81000_ET,Eastern - Visual Merchandising - WowTown,2024-12-23T17:17:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,81000,2024-01-01
0a8c4503-8318-413d-beb2-b36f9255301e,110,110 Mt Laurel,2024-09-24T13:44:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseySouth,2020-01-01
13695312-9745-48a8-94aa-aa4d27ce0cff,574,574 Chesterfield,2024-08-30T19:57:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitCentral,2020-01-01
14eda925-15e3-42bf-9562-116fdc8ee574,478,478 Greece,2024-08-30T19:55:37,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Rochester,2020-01-01
18ee2093-5e9e-4eaa-bd97-e8f3f3cacdf6,8061,8061 Brockport,2024-07-18T12:57:27,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Rochester,2021-01-01
1a49f830-577b-44df-ac42-1bc1b352667f,606,606 Burlington,2024-07-18T12:58:06,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NorthCarolinaCentral,2020-01-01
1fe64415-6087-4679-990f-200e05e72f77,427,427 Meriden,2024-08-30T19:55:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutWest,2020-01-01
