Employee ID,Date/Time,Labor Level Transfer,Work Rule Transfer,,Punch Type,Time Zone ID
818183,1/26/2025 14:05,,,,Out Punch,134040
768452,1/26/2025 13:00,,,,New Shift,134040
768452,1/26/2025 16:29,,,,Out Punch,134040
800531,1/26/2025 14:01,,,,New Shift,134040
800531,1/26/2025 18:00,,,,Out Punch,134040
768452,1/26/2025 17:03,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,1/26/2025 20:10,,,,Out Punch,134040
800531,1/26/2025 18:33,,,,CA 30 Min Meal at LT 5 Hrs,134040
800531,1/26/2025 20:07,,,,Out Punch,134040
735958,1/27/2025 8:00,,,,New Shift,134040
735958,1/27/2025 12:34,,,,Out Punch,134040
622206,1/27/2025 8:06,,,,New Shift,134040
622206,1/27/2025 12:45,,,,Out Punch,134040
773783,1/27/2025 10:04,,,,New Shift,134040
773783,1/27/2025 14:13,,,,Out Punch,134040
735958,1/27/2025 13:07,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,1/27/2025 16:00,,,,Out Punch,134040
622206,1/27/2025 13:15,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,1/27/2025 18:00,,,,Out Punch,134040
798663,1/27/2025 16:58,,,,New Shift,134040
798663,1/27/2025 20:59,,,,Out Punch,134040
800531,1/27/2025 17:00,,,,New Shift,134040
800531,1/27/2025 21:00,,,,Out Punch,134040
768452,1/27/2025 17:01,,,,New Shift,134040
768452,1/27/2025 21:01,,,,Out Punch,134040
735958,1/29/2025 6:01,,,,New Shift,134040
735958,1/29/2025 10:12,,,,Out Punch,134040
751073,1/29/2025 7:01,,,,New Shift,134040
751073,1/29/2025 11:36,,,,Out Punch,134040
622206,1/29/2025 9:06,,,,New Shift,134040
622206,1/29/2025 13:03,,,,Out Punch,134040
773783,1/29/2025 9:13,,,,New Shift,134040
773783,1/29/2025 13:01,,,,Out Punch,134040
735958,1/29/2025 10:42,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,1/29/2025 14:03,,,,Out Punch,134040
622206,1/29/2025 13:33,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,1/29/2025 18:07,,,,Out Punch,134040
779190,1/29/2025 14:00,,,,New Shift,134040
779190,1/29/2025 18:07,,,,Out Punch,134040
768452,1/29/2025 16:47,,,,New Shift,134040
768452,1/29/2025 21:00,,,,Out Punch,134040
735958,1/30/2025 8:01,,,,New Shift,134040
735958,1/30/2025 12:05,,,,Out Punch,134040
622206,1/30/2025 8:12,,,,New Shift,134040
622206,1/30/2025 12:38,,,,Out Punch,134040
773783,1/30/2025 9:09,,,,New Shift,134040
773783,1/30/2025 13:11,,,,Out Punch,134040
779190,1/30/2025 12:30,,,,New Shift,134040
779190,1/30/2025 17:08,,,,Out Punch,134040
735958,1/30/2025 12:36,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,1/30/2025 14:29,,,,Out Punch,134040
622206,1/30/2025 13:10,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,1/30/2025 15:48,,,,Out Punch,134040
768452,1/30/2025 13:10,,,,New Shift,134040
768452,1/30/2025 17:03,,,,Out Punch,134040
732442,1/30/2025 17:05,,,,New Shift,134040
732442,1/30/2025 21:03,,,,Out Punch,134040
768452,1/30/2025 17:36,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,1/30/2025 21:04,,,,Out Punch,134040
735958,1/31/2025 6:03,,,,New Shift,134040
735958,1/31/2025 10:36,,,,Out Punch,134040
622206,1/31/2025 6:59,,,,New Shift,134040
622206,1/31/2025 11:19,,,,Out Punch,134040
751073,1/31/2025 7:06,,,,New Shift,134040
751073,1/31/2025 11:40,,,,Out Punch,134040
844904,1/31/2025 10:00,,,,New Shift,134040
844904,1/31/2025 14:15,,,,Out Punch,134040
735958,1/31/2025 11:06,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,1/31/2025 14:02,,,,Out Punch,134040
622206,1/31/2025 11:49,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,1/31/2025 17:26,,,,Out Punch,134040
768452,1/31/2025 13:58,,,,New Shift,134040
768452,1/31/2025 18:03,,,,Out Punch,134040
800531,1/31/2025 16:59,,,,New Shift,134040
800531,1/31/2025 21:00,,,,Out Punch,134040
768452,1/31/2025 18:35,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,1/31/2025 21:01,,,,Out Punch,134040
735958,2/1/2025 5:57,,,,New Shift,134040
735958,2/1/2025 10:27,,,,Out Punch,134040
751073,2/1/2025 7:01,,,,New Shift,134040
751073,2/1/2025 10:44,,,,Out Punch,134040
844904,2/1/2025 10:01,,,,New Shift,134040
844904,2/1/2025 14:02,,,,Out Punch,134040
735958,2/1/2025 10:59,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,2/1/2025 14:03,,,,Out Punch,134040
751073,2/1/2025 11:16,,,,CA 30 Min Meal at LT 5 Hrs,134040
751073,2/1/2025 13:11,,,,Out Punch,134040
779190,2/1/2025 14:00,,,,New Shift,134040
779190,2/1/2025 18:02,,,,Out Punch,134040
768452,2/2/2025 13:39,,,,New Shift,134040
768452,2/2/2025 17:01,,,,Out Punch,134040
800531,2/2/2025 13:59,,,,New Shift,134040
800531,2/2/2025 18:28,,,,Out Punch,134040
818183,2/2/2025 15:59,,,,New Shift,134040
818183,2/2/2025 20:06,,,,Out Punch,134040
768452,2/2/2025 17:33,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,2/2/2025 20:08,,,,Out Punch,134040
800531,2/2/2025 18:58,,,,CA 30 Min Meal at LT 5 Hrs,134040
800531,2/2/2025 20:06,,,,Out Punch,134040
622206,2/3/2025 7:54,,,,New Shift,134040
622206,2/3/2025 13:11,,,,Out Punch,134040
735958,2/3/2025 7:58,,,,New Shift,134040
735958,2/3/2025 12:17,,,,Out Punch,134040
844904,2/3/2025 10:00,,,,New Shift,134040
844904,2/3/2025 14:01,,,,Out Punch,134040
773783,2/3/2025 10:01,,,,New Shift,134040
773783,2/3/2025 14:11,,,,Out Punch,134040
735958,2/3/2025 12:48,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,2/3/2025 16:00,,,,Out Punch,134040
622206,2/3/2025 13:43,,,,CA 30 Min Meal at GT 5 Hrs,134040
622206,2/3/2025 18:23,,,,Out Punch,134040
773783,2/3/2025 14:41,,,,CA 30 Min Meal at LT 5 Hrs,134040
773783,2/3/2025 16:40,,,,Out Punch,134040
798663,2/3/2025 16:30,,,,New Shift,134040
798663,2/3/2025 21:01,,,,Out Punch,134040
735958,2/4/2025 7:59,,,,New Shift,134040
735958,2/4/2025 12:48,,,,Out Punch,134040
751073,2/4/2025 8:02,,,,New Shift,134040
751073,2/4/2025 12:05,,,,Out Punch,134040
622206,2/4/2025 11:10,,,,New Shift,134040
622206,2/4/2025 15:34,,,,Out Punch,134040
779190,2/4/2025 14:00,,,,New Shift,134040
779190,2/4/2025 18:00,,,,Out Punch,134040
622206,2/4/2025 16:04,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,2/4/2025 20:58,,,,Out Punch,134040
800531,2/4/2025 16:58,,,,New Shift,134040
800531,2/4/2025 20:59,,,,Out Punch,134040
735958,2/5/2025 5:58,,,,New Shift,134040
735958,2/5/2025 10:43,,,,Out Punch,134040
751073,2/5/2025 7:04,,,,New Shift,134040
751073,2/5/2025 11:35,,,,Out Punch,134040
622206,2/5/2025 7:15,,,,New Shift,134040
773783,2/5/2025 10:04,,,,New Shift,134040
773783,2/5/2025 14:02,,,,Out Punch,134040
622206,2/5/2025 12:07,,,,Out Punch,134040
735958,2/5/2025 11:13,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,2/5/2025 14:06,,,,Out Punch,134040
622206,2/5/2025 12:37,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,2/5/2025 16:15,,,,Out Punch,134040
768452,2/5/2025 14:30,,,,New Shift,134040
768452,2/5/2025 16:31,,,,Out Punch,134040
768452,2/5/2025 17:03,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,2/5/2025 21:05,,,,Out Punch,134040
732442,2/5/2025 17:04,,,,New Shift,134040
732442,2/5/2025 21:04,,,,Out Punch,134040
622206,2/6/2025 9:00,,,,New Shift,134040
622206,2/6/2025 13:51,,,,Out Punch,134040
768452,2/6/2025 9:59,,,,New Shift,134040
768452,2/6/2025 14:03,,,,Out Punch,134040
779190,2/6/2025 10:00,,,,New Shift,134040
779190,2/6/2025 14:45,,,,Out Punch,134040
622206,2/6/2025 14:22,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,2/6/2025 18:05,,,,Out Punch,134040
773783,2/6/2025 15:09,,,,New Shift,134040
773783,2/6/2025 19:08,,,,Out Punch,134040
735958,2/7/2025 5:59,,,,New Shift,134040
735958,2/7/2025 10:46,,,,Out Punch,134040
751073,2/7/2025 7:02,,,,New Shift,134040
751073,2/7/2025 11:00,,,,Out Punch,134040
768452,2/7/2025 9:09,,,,New Shift,134040
768452,2/7/2025 13:06,,,,Out Punch,134040
773783,2/7/2025 9:57,,,,New Shift,134040
773783,2/7/2025 14:01,,,,Out Punch,134040
735958,2/7/2025 11:17,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,2/7/2025 14:00,,,,Out Punch,134040
751073,2/7/2025 11:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
751073,2/7/2025 13:07,,,,Out Punch,134040
768452,2/7/2025 13:37,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,2/7/2025 17:04,,,,Out Punch,134040
779190,2/7/2025 14:00,,,,New Shift,134040
779190,2/7/2025 18:04,,,,Out Punch,134040
800531,2/7/2025 16:59,,,,New Shift,134040
800531,2/7/2025 21:03,,,,Out Punch,134040
841973,2/7/2025 18:01,,,,New Shift,134040
841973,2/7/2025 21:03,,,,Out Punch,134040
735958,2/8/2025 5:59,,,,New Shift,134040
735958,2/8/2025 10:42,,,,Out Punch,134040
751073,2/8/2025 7:05,,,,New Shift,134040
751073,2/8/2025 11:16,,,,Out Punch,134040
622206,2/8/2025 8:02,,,,New Shift,134040
622206,2/8/2025 12:59,,,,Out Punch,134040
773783,2/8/2025 10:02,,,,New Shift,134040
773783,2/8/2025 14:03,,,,Out Punch,134040
735958,2/8/2025 11:17,,,,CA 30 Min Meal at LT 5 Hrs,134040
735958,2/8/2025 14:04,,,,Out Punch,134040
768452,2/8/2025 13:12,,,,New Shift,134040
768452,2/8/2025 17:03,,,,Out Punch,134040
622206,2/8/2025 13:29,,,,CA 30 Min Meal at LT 5 Hrs,134040
622206,2/8/2025 16:09,,,,Out Punch,134040
779190,2/8/2025 14:00,,,,New Shift,134040
779190,2/8/2025 18:02,,,,Out Punch,134040
800531,2/8/2025 16:59,,,,New Shift,134040
800531,2/8/2025 21:20,,,,Out Punch,134040
768452,2/8/2025 17:35,,,,CA 30 Min Meal at LT 5 Hrs,134040
768452,2/8/2025 21:21,,,,Out Punch,134040
772260,1/26/2025 9:29,,,,New Shift,134040
772260,1/26/2025 13:33,,,,Out Punch,134040
869419,1/26/2025 10:00,,,,New Shift,134040
869419,1/26/2025 14:06,,,,Out Punch,134040
772260,1/26/2025 14:03,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,1/26/2025 17:06,,,,Out Punch,134040
859441,1/26/2025 16:00,,,,New Shift,134040
859441,1/26/2025 20:09,,,,Out Punch,134040
874419,1/26/2025 16:03,,,,New Shift,134040
874419,1/26/2025 20:08,,,,Out Punch,134040
866777,1/27/2025 14:00,,,,New Shift,134040
866777,1/27/2025 18:01,,,,Out Punch,134040
772260,1/28/2025 9:00,,,,New Shift,134040
772260,1/28/2025 13:35,,,,Out Punch,134040
866777,1/28/2025 9:59,,,,New Shift,134040
866777,1/28/2025 14:30,,,,Out Punch,134040
772260,1/28/2025 14:06,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,1/28/2025 17:01,,,,Out Punch,134040
874419,1/28/2025 17:00,,,,New Shift,134040
874419,1/28/2025 21:01,,,,Out Punch,134040
869419,1/28/2025 17:00,,,,New Shift,134040
869419,1/28/2025 21:02,,,,Out Punch,134040
861186,1/29/2025 6:06,,,,New Shift,134040
861186,1/29/2025 10:01,,,,Out Punch,134040
772260,1/29/2025 13:00,,,,New Shift,134040
772260,1/29/2025 17:02,,,,Out Punch,134040
869947,1/29/2025 17:01,,,,New Shift,134040
869947,1/29/2025 21:01,,,,Out Punch,134040
772260,1/29/2025 17:33,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,1/29/2025 21:01,,,,Out Punch,134040
859441,1/30/2025 17:07,,,,New Shift,134040
859441,1/30/2025 21:03,,,,Out Punch,134040
861186,1/31/2025 6:00,,,,New Shift,134040
861186,1/31/2025 10:02,,,,Out Punch,134040
772260,1/31/2025 9:30,,,,New Shift,134040
772260,1/31/2025 13:29,,,,Out Punch,134040
772260,1/31/2025 14:03,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,1/31/2025 17:03,,,,Out Punch,134040
869175,1/31/2025 16:58,,,,New Shift,134040
869175,1/31/2025 21:00,,,,Out Punch,134040
866777,2/1/2025 10:00,,,,New Shift,134040
866777,2/1/2025 14:02,,,,Out Punch,134040
772260,2/1/2025 12:59,,,,New Shift,134040
772260,2/1/2025 16:31,,,,Out Punch,134040
869175,2/1/2025 16:27,,,,New Shift,134040
869175,2/1/2025 21:04,,,,Out Punch,134040
859441,2/1/2025 16:57,,,,New Shift,134040
859441,2/1/2025 21:05,,,,Out Punch,134040
772260,2/1/2025 17:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,2/1/2025 21:05,,,,Out Punch,134040
772260,2/2/2025 9:32,,,,New Shift,134040
772260,2/2/2025 13:41,,,,Out Punch,134040
866777,2/2/2025 9:58,,,,New Shift,134040
866777,2/2/2025 14:00,,,,Out Punch,134040
772260,2/2/2025 14:11,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,2/2/2025 17:33,,,,Out Punch,134040
874419,2/2/2025 16:02,,,,New Shift,134040
874419,2/2/2025 20:07,,,,Out Punch,134040
772260,2/3/2025 14:09,,,,New Shift,134040
772260,2/3/2025 17:03,,,,Out Punch,134040
772260,2/3/2025 17:36,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,2/3/2025 21:02,,,,Out Punch,134040
866777,2/4/2025 10:01,,,,New Shift,134040
866777,2/4/2025 14:00,,,,Out Punch,134040
869419,2/4/2025 12:30,,,,New Shift,134040
869419,2/4/2025 17:00,,,,Out Punch,134040
772260,2/4/2025 13:03,,,,New Shift,134040
772260,2/4/2025 16:30,,,,Out Punch,134040
859441,2/4/2025 16:58,,,,New Shift,134040
859441,2/4/2025 20:59,,,,Out Punch,134040
772260,2/4/2025 17:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,2/4/2025 21:00,,,,Out Punch,134040
861186,2/5/2025 6:03,,,,New Shift,134040
861186,2/5/2025 10:47,,,,Out Punch,134040
869947,2/5/2025 13:59,,,,New Shift,134040
869947,2/5/2025 18:01,,,,Out Punch,134040
874419,2/5/2025 17:00,,,,New Shift,134040
874419,2/5/2025 21:05,,,,Out Punch,134040
869419,2/6/2025 17:00,,,,New Shift,134040
869419,2/6/2025 21:00,,,,Out Punch,134040
861186,2/7/2025 6:03,,,,New Shift,134040
861186,2/7/2025 10:05,,,,Out Punch,134040
772260,2/7/2025 13:01,,,,New Shift,134040
772260,2/7/2025 16:29,,,,Out Punch,134040
772260,2/7/2025 17:00,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,2/7/2025 21:04,,,,Out Punch,134040
859441,2/7/2025 17:01,,,,New Shift,134040
859441,2/7/2025 21:03,,,,Out Punch,134040
861186,2/8/2025 6:01,,,,New Shift,134040
861186,2/8/2025 10:02,,,,Out Punch,134040
772260,2/8/2025 9:29,,,,New Shift,134040
772260,2/8/2025 13:30,,,,Out Punch,134040
859441,2/8/2025 9:58,,,,New Shift,134040
859441,2/8/2025 14:07,,,,Out Punch,134040
772260,2/8/2025 14:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
772260,2/8/2025 17:36,,,,Out Punch,134040
869175,2/8/2025 16:57,,,,New Shift,134040
869175,2/8/2025 21:19,,,,Out Punch,134040
869419,2/8/2025 17:00,,,,New Shift,134040
869419,2/8/2025 21:20,,,,Out Punch,134040
546229,1/26/2025 8:10,,,,New Shift,134040
546229,1/26/2025 12:37,,,,Out Punch,134040
724538,1/26/2025 10:00,,,,New Shift,134040
724538,1/26/2025 12:00,,,,Out Punch,134040
546229,1/26/2025 13:08,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,1/26/2025 17:41,,,,Out Punch,134040
620249,1/26/2025 14:00,,,,New Shift,134040
620249,1/26/2025 17:02,,,,Out Punch,134040
620249,1/26/2025 17:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,1/26/2025 20:02,,,,Out Punch,134040
546229,1/27/2025 9:11,,,,New Shift,134040
546229,1/27/2025 14:00,,,,Out Punch,134040
799748,1/27/2025 10:00,,,,New Shift,134040
799748,1/27/2025 14:02,,,,Out Punch,134040
756731,1/27/2025 11:00,,,,New Shift,134040
756731,1/27/2025 14:50,,,,Out Punch,134040
546229,1/27/2025 14:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,1/27/2025 18:52,,,,Out Punch,134040
756731,1/27/2025 15:20,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,1/27/2025 18:02,,,,Out Punch,134040
799745,1/27/2025 17:00,,,,New Shift,134040
799745,1/27/2025 20:45,,,,Out Punch,134040
786824,1/27/2025 17:30,,,,New Shift,134040
786824,1/27/2025 20:45,,,,Out Punch,134040
799745,1/28/2025 6:00,,,,New Shift,134040
799745,1/28/2025 10:32,,,,Out Punch,134040
799748,1/28/2025 6:00,,,,New Shift,134040
799748,1/28/2025 10:01,,,,Out Punch,134040
756731,1/28/2025 6:07,,,,New Shift,134040
756731,1/28/2025 10:02,,,,Out Punch,134040
829095,1/28/2025 10:00,,,,New Shift,134040
829095,1/28/2025 14:03,,,,Out Punch,134040
756731,1/28/2025 10:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,1/28/2025 13:45,,,,Out Punch,134040
620249,1/28/2025 13:30,,,,New Shift,134040
620249,1/28/2025 17:18,,,,Out Punch,134040
620249,1/28/2025 17:49,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,1/28/2025 20:47,,,,Out Punch,134040
756731,1/29/2025 9:05,,,,New Shift,134040
756731,1/29/2025 13:00,,,,Out Punch,134040
620249,1/29/2025 10:01,,,,New Shift,134040
620249,1/29/2025 14:53,,,,Out Punch,134040
546229,1/29/2025 11:01,,,,New Shift,134040
546229,1/29/2025 15:51,,,,Out Punch,134040
756731,1/29/2025 13:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,1/29/2025 16:40,,,,Out Punch,134040
620249,1/29/2025 15:23,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,1/29/2025 17:01,,,,Out Punch,134040
546229,1/29/2025 16:22,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,1/29/2025 20:40,,,,Out Punch,134040
782715,1/29/2025 16:28,,,,New Shift,134040
782715,1/29/2025 21:00,,,,Out Punch,134040
801589,1/29/2025 17:00,,,,New Shift,134040
801589,1/29/2025 20:41,,,,Out Punch,134040
799745,1/30/2025 6:00,,,,New Shift,134040
799745,1/30/2025 10:03,,,,Out Punch,134040
799748,1/30/2025 6:00,,,,New Shift,134040
799748,1/30/2025 10:03,,,,Out Punch,134040
756731,1/30/2025 6:00,,,,New Shift,134040
756731,1/30/2025 9:46,,,,Out Punch,134040
620249,1/30/2025 9:06,,,,New Shift,134040
620249,1/30/2025 14:05,,,,Out Punch,134040
756731,1/30/2025 10:17,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,1/30/2025 14:01,,,,Out Punch,134040
546229,1/30/2025 10:58,,,,New Shift,134040
546229,1/30/2025 14:55,,,,Out Punch,134040
620249,1/30/2025 14:35,,,,New Shift,134040
620249,1/30/2025 16:06,,,,Out Punch,134040
546229,1/30/2025 15:25,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,1/30/2025 20:30,,,,Out Punch,134040
786824,1/30/2025 16:45,,,,New Shift,134040
786824,1/30/2025 20:30,,,,Out Punch,134040
756731,1/31/2025 9:00,,,,New Shift,134040
756731,1/31/2025 13:30,,,,Out Punch,134040
829095,1/31/2025 10:00,,,,New Shift,134040
829095,1/31/2025 14:01,,,,Out Punch,134040
724538,1/31/2025 13:28,,,,New Shift,134040
724538,1/31/2025 17:03,,,,Out Punch,134040
782715,1/31/2025 16:31,,,,New Shift,134040
782715,1/31/2025 20:25,,,,Out Punch,134040
799745,1/31/2025 17:01,,,,New Shift,134040
799745,1/31/2025 21:00,,,,Out Punch,134040
546229,2/1/2025 8:51,,,,New Shift,134040
546229,2/1/2025 13:31,,,,Out Punch,134040
799745,2/1/2025 12:57,,,,New Shift,134040
799745,2/1/2025 17:01,,,,Out Punch,134040
724538,2/1/2025 13:30,,,,New Shift,134040
724538,2/1/2025 17:01,,,,Out Punch,134040
546229,2/1/2025 14:02,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,2/1/2025 18:31,,,,Out Punch,134040
801589,2/1/2025 17:00,,,,New Shift,134040
801589,2/1/2025 21:00,,,,Out Punch,134040
724538,2/1/2025 17:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
724538,2/1/2025 21:01,,,,Out Punch,134040
620249,2/2/2025 9:12,,,,New Shift,134040
620249,2/2/2025 13:42,,,,Out Punch,134040
799745,2/2/2025 12:59,,,,New Shift,134040
799745,2/2/2025 16:27,,,,Out Punch,134040
620249,2/2/2025 14:14,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,2/2/2025 17:12,,,,Out Punch,134040
782715,2/2/2025 14:32,,,,New Shift,134040
782715,2/2/2025 16:38,,,,Out Punch,134040
801589,2/2/2025 16:01,,,,New Shift,134040
801589,2/2/2025 19:56,,,,Out Punch,134040
799745,2/2/2025 16:57,,,,CA 30 Min Meal at LT 5 Hrs,134040
799745,2/2/2025 19:57,,,,Out Punch,134040
782715,2/2/2025 17:17,,,,CA 30 Min Meal at LT 5 Hrs,134040
782715,2/2/2025 19:41,,,,Out Punch,134040
546229,2/3/2025 8:54,,,,New Shift,134040
546229,2/3/2025 13:30,,,,Out Punch,134040
799748,2/3/2025 10:00,,,,New Shift,134040
799748,2/3/2025 14:01,,,,Out Punch,134040
756731,2/3/2025 10:02,,,,New Shift,134040
756731,2/3/2025 14:03,,,,Out Punch,134040
546229,2/3/2025 14:00,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,2/3/2025 18:52,,,,Out Punch,134040
829095,2/3/2025 14:00,,,,New Shift,134040
829095,2/3/2025 18:00,,,,Out Punch,134040
756731,2/3/2025 14:33,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,2/3/2025 17:02,,,,Out Punch,134040
620249,2/3/2025 15:01,,,,New Shift,134040
620249,2/3/2025 18:14,,,,Out Punch,134040
801589,2/3/2025 17:00,,,,New Shift,134040
801589,2/3/2025 20:46,,,,Out Punch,134040
620249,2/3/2025 18:45,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,2/3/2025 20:46,,,,Out Punch,134040
799748,2/4/2025 6:00,,,,New Shift,134040
799748,2/4/2025 10:00,,,,Out Punch,134040
756731,2/4/2025 6:00,,,,New Shift,134040
756731,2/4/2025 10:03,,,,Out Punch,134040
799745,2/4/2025 6:01,,,,New Shift,134040
799745,2/4/2025 10:00,,,,Out Punch,134040
829095,2/4/2025 10:00,,,,New Shift,134040
829095,2/4/2025 14:02,,,,Out Punch,134040
546229,2/4/2025 10:00,,,,New Shift,134040
546229,2/4/2025 14:53,,,,Out Punch,134040
756731,2/4/2025 10:33,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,2/4/2025 14:00,,,,Out Punch,134040
724538,2/4/2025 14:00,,,,New Shift,134040
724538,2/4/2025 18:17,,,,Out Punch,134040
546229,2/4/2025 15:23,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,2/4/2025 19:22,,,,Out Punch,134040
801589,2/4/2025 17:00,,,,New Shift,134040
801589,2/4/2025 20:43,,,,Out Punch,134040
724538,2/4/2025 18:48,,,,CA 30 Min Meal at LT 5 Hrs,134040
724538,2/4/2025 20:44,,,,Out Punch,134040
756731,2/5/2025 9:08,,,,New Shift,134040
756731,2/5/2025 13:21,,,,Out Punch,134040
799748,2/5/2025 10:00,,,,New Shift,134040
799748,2/5/2025 14:02,,,,Out Punch,134040
620249,2/5/2025 13:00,,,,New Shift,134040
620249,2/5/2025 16:27,,,,Out Punch,134040
756731,2/5/2025 13:52,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,2/5/2025 17:01,,,,Out Punch,134040
829095,2/5/2025 14:01,,,,New Shift,134040
829095,2/5/2025 18:02,,,,Out Punch,134040
782715,2/5/2025 16:49,,,,New Shift,134040
782715,2/5/2025 20:40,,,,Out Punch,134040
620249,2/5/2025 16:58,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,2/5/2025 20:46,,,,Out Punch,134040
724538,2/5/2025 17:00,,,,New Shift,134040
724538,2/5/2025 20:45,,,,Out Punch,134040
756731,2/6/2025 6:00,,,,New Shift,134040
756731,2/6/2025 10:22,,,,Out Punch,134040
799745,2/6/2025 6:02,,,,New Shift,134040
799745,2/6/2025 10:02,,,,Out Punch,134040
620249,2/6/2025 10:01,,,,New Shift,134040
620249,2/6/2025 14:19,,,,Out Punch,134040
756731,2/6/2025 10:52,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,2/6/2025 14:00,,,,Out Punch,134040
546229,2/6/2025 11:00,,,,New Shift,134040
546229,2/6/2025 15:20,,,,Out Punch,134040
724538,2/6/2025 14:00,,,,New Shift,134040
724538,2/6/2025 18:08,,,,Out Punch,134040
620249,2/6/2025 14:49,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,2/6/2025 18:01,,,,Out Punch,134040
546229,2/6/2025 15:50,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,2/6/2025 20:45,,,,Out Punch,134040
786824,2/6/2025 16:30,,,,New Shift,134040
786824,2/6/2025 20:47,,,,Out Punch,134040
724538,2/6/2025 18:38,,,,CA 30 Min Meal at LT 5 Hrs,134040
724538,2/6/2025 20:00,,,,Out Punch,134040
546229,2/7/2025 9:08,,,,New Shift,134040
546229,2/7/2025 14:06,,,,Out Punch,134040
756731,2/7/2025 13:31,,,,New Shift,134040
756731,2/7/2025 17:23,,,,Out Punch,134040
546229,2/7/2025 14:36,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,2/7/2025 18:39,,,,Out Punch,134040
782715,2/7/2025 16:27,,,,New Shift,134040
782715,2/7/2025 20:40,,,,Out Punch,134040
801589,2/7/2025 17:00,,,,New Shift,134040
801589,2/7/2025 20:40,,,,Out Punch,134040
756731,2/7/2025 17:54,,,,CA 30 Min Meal at LT 5 Hrs,134040
756731,2/7/2025 20:41,,,,Out Punch,134040
546229,2/8/2025 8:29,,,,New Shift,134040
546229,2/8/2025 13:19,,,,Out Punch,134040
829095,2/8/2025 10:01,,,,New Shift,134040
829095,2/8/2025 14:02,,,,Out Punch,134040
620249,2/8/2025 13:01,,,,New Shift,134040
620249,2/8/2025 16:28,,,,Out Punch,134040
546229,2/8/2025 13:50,,,,CA 30 Min Meal at LT 5 Hrs,134040
546229,2/8/2025 17:01,,,,Out Punch,134040
786824,2/8/2025 14:00,,,,New Shift,134040
786824,2/8/2025 18:01,,,,Out Punch,134040
620249,2/8/2025 17:00,,,,CA 30 Min Meal at LT 5 Hrs,134040
620249,2/8/2025 20:57,,,,Out Punch,134040
870281,1/26/2025 12:00,,,,New Shift,134040
